Accx | Accy | Accz | Roll | Pitch | Yaw | Time(ms)
-1.48 | 0.35 | 9.86 | -0.88 | -8.75 | 18.12 | 264915
-1.28 | 0.31 | 9.74 | -0.88 | -8.69 | 18.00 | 264940
-1.16 | -0.07 | 9.48 | -0.88 | -8.69 | 18.00 | 264964
-1.22 | 0.40 | 9.53 | -0.88 | -8.69 | 18.06 | 264990
-1.54 | 0.02 | 10.15 | -0.88 | -8.75 | 18.12 | 265014
-1.92 | 0.21 | 10.00 | -0.88 | -8.75 | 18.12 | 265040
-1.77 | -0.02 | 9.90 | -0.88 | -8.75 | 18.25 | 265064
-1.67 | 0.34 | 9.86 | -0.88 | -8.75 | 18.25 | 265090
-1.19 | 0.13 | 9.73 | -0.88 | -8.75 | 18.31 | 265114
-1.20 | 0.20 | 9.77 | -0.88 | -8.75 | 18.31 | 265140
-1.23 | 0.56 | 9.07 | -0.81 | -8.81 | 18.50 | 265183
-1.81 | 0.87 | 8.66 | -0.81 | -8.81 | 18.69 | 265207
-2.42 | 0.53 | 12.98 | -0.69 | -8.81 | 18.87 | 265231
-1.91 | 0.19 | 11.45 | -0.50 | -8.94 | 19.12 | 265255
-1.81 | 0.28 | 11.16 | -0.19 | -9.06 | 19.37 | 265280
-1.81 | -0.06 | 10.19 | 0.00 | -9.19 | 19.56 | 265304
-1.83 | -0.25 | 10.32 | 0.25 | -9.31 | 19.81 | 265330
-1.68 | -1.26 | 8.13 | 0.31 | -9.31 | 19.87 | 265354
-1.62 | -1.15 | 9.04 | 0.37 | -9.38 | 19.87 | 265380
-1.76 | 0.00 | 9.33 | 0.37 | -9.31 | 19.81 | 265407
-1.95 | -0.28 | 9.07 | 0.06 | -9.19 | 19.81 | 265432
-1.99 | -0.19 | 8.98 | -0.13 | -9.06 | 19.87 | 265454
-1.92 | -0.38 | 8.88 | -0.56 | -8.88 | 19.94 | 265480
-1.71 | 1.53 | 16.76 | -0.69 | -8.75 | 20.19 | 265503
-1.47 | 0.84 | 11.30 | -0.69 | -8.75 | 20.25 | 265527
-1.51 | -0.46 | 9.94 | -0.69 | -8.75 | 20.25 | 265550
-1.30 | 0.44 | 7.81 | -0.69 | -8.81 | 20.06 | 265574
-1.26 | 0.52 | 8.22 | -0.62 | -8.81 | 20.00 | 265596
-1.45 | -0.11 | 10.16 | -0.69 | -8.81 | 20.12 | 265622
-1.69 | 0.06 | 9.38 | -0.69 | -8.81 | 20.19 | 265650
-1.91 | 0.23 | 10.34 | -0.69 | -8.81 | 20.19 | 265674
-1.89 | 0.21 | 9.74 | -0.69 | -8.81 | 20.12 | 265696
-1.69 | -0.32 | 9.88 | -0.69 | -8.81 | 20.25 | 265722
-1.60 | 0.25 | 10.02 | -0.69 | -8.81 | 20.31 | 265745
-1.50 | 0.02 | 9.68 | -0.69 | -8.81 | 20.31 | 265770
-1.45 | 0.18 | 10.08 | -0.69 | -8.81 | 20.31 | 265794
-1.36 | 0.16 | 9.74 | -0.69 | -8.81 | 20.31 | 265818
-1.56 | -0.03 | 9.82 | -0.69 | -8.81 | 20.25 | 265844
-1.87 | 0.11 | 9.81 | -0.69 | -8.81 | 20.31 | 265873
-1.87 | 0.07 | 9.70 | -0.69 | -8.81 | 20.31 | 265896
-1.75 | 0.09 | 9.71 | -0.69 | -8.81 | 20.37 | 265921
-1.55 | 0.10 | 9.75 | -0.69 | -8.88 | 20.37 | 265945
-1.49 | 0.16 | 9.77 | -0.69 | -8.88 | 20.37 | 265970
-1.53 | 0.13 | 9.71 | -0.69 | -8.88 | 20.37 | 265995
-1.62 | 0.11 | 9.73 | -0.69 | -8.88 | 20.37 | 266018
-1.66 | 0.12 | 9.75 | -0.69 | -8.88 | 20.37 | 266044
-1.64 | 0.10 | 9.74 | -0.69 | -8.88 | 20.37 | 266067
-1.64 | 0.10 | 9.71 | -0.69 | -8.88 | 20.37 | 266091
-1.61 | 0.12 | 9.73 | -0.69 | -8.88 | 20.37 | 266119
-1.63 | 0.12 | 9.73 | -0.69 | -8.88 | 20.37 | 266145
-1.56 | 0.10 | 9.73 | -0.69 | -8.88 | 20.37 | 266168
-1.51 | 0.13 | 9.72 | -0.69 | -8.88 | 20.37 | 266193
-1.45 | 0.12 | 9.71 | -0.69 | -8.88 | 20.37 | 266228
-1.55 | 0.12 | 9.73 | -0.69 | -8.88 | 20.37 | 266250
-1.71 | 0.06 | 9.75 | -0.69 | -8.88 | 20.31 | 266276
-1.80 | 0.07 | 9.71 | -0.69 | -8.88 | 20.31 | 266299
-1.76 | 0.09 | 9.73 | -0.69 | -8.94 | 20.31 | 266324
-1.51 | 0.14 | 9.73 | -0.69 | -8.94 | 20.31 | 266350
-1.49 | 0.15 | 9.74 | -0.69 | -8.94 | 20.31 | 266376
-1.57 | 0.11 | 9.71 | -0.69 | -8.94 | 20.31 | 266399
-1.63 | 0.10 | 9.74 | -0.69 | -8.94 | 20.31 | 266424
-1.65 | 0.09 | 9.70 | -0.69 | -8.94 | 20.31 | 266448
-1.66 | 0.10 | 9.75 | -0.69 | -8.94 | 20.31 | 266472
-1.63 | 0.10 | 9.71 | -0.69 | -8.94 | 20.31 | 266498
-1.57 | 0.11 | 9.62 | -0.69 | -8.94 | 20.31 | 266521
-1.63 | 0.11 | 9.72 | -0.69 | -8.94 | 20.31 | 266546
-1.68 | 0.10 | 9.70 | -0.69 | -8.94 | 20.31 | 266568
-1.69 | 0.10 | 9.70 | -0.69 | -9.00 | 20.31 | 266590
-1.68 | 0.09 | 9.73 | -0.69 | -9.00 | 20.31 | 266615
-1.68 | 0.08 | 9.71 | -0.69 | -9.00 | 20.31 | 266639
-1.62 | 0.11 | 9.73 | -0.69 | -9.00 | 20.31 | 266662
-1.59 | 0.11 | 9.73 | -0.69 | -9.00 | 20.31 | 266688
-1.55 | 0.09 | 9.74 | -0.69 | -9.00 | 20.31 | 266711
-1.61 | 0.13 | 9.73 | -0.69 | -9.00 | 20.31 | 266735
-1.59 | 0.07 | 9.77 | -0.69 | -9.00 | 20.37 | 266759
-1.44 | 0.20 | 9.94 | -0.69 | -9.00 | 20.37 | 266781
-1.28 | -0.08 | 9.76 | -0.69 | -9.00 | 20.37 | 266810
-1.54 | 0.30 | 9.71 | -0.69 | -9.00 | 20.37 | 266835
-1.81 | 0.27 | 9.88 | -0.69 | -9.00 | 20.31 | 266859
-1.71 | -0.21 | 9.33 | -0.62 | -9.00 | 20.31 | 266883
-1.43 | 0.15 | 9.70 | -0.62 | -9.00 | 20.31 | 266905
-1.35 | 0.26 | 9.82 | -0.62 | -9.00 | 20.31 | 266930
-1.57 | 0.17 | 9.81 | -0.69 | -9.00 | 20.31 | 266953
-1.90 | 0.01 | 9.65 | -0.62 | -9.00 | 20.31 | 266979
-1.93 | 0.01 | 9.71 | -0.62 | -9.00 | 20.31 | 267002
-1.71 | 0.04 | 9.70 | -0.62 | -9.00 | 20.31 | 267031
-1.56 | 0.11 | 9.70 | -0.62 | -9.00 | 20.31 | 267053
-1.51 | 0.06 | 9.71 | -0.62 | -9.00 | 20.31 | 267078
-1.57 | 0.10 | 9.71 | -0.62 | -9.00 | 20.31 | 267102
-1.52 | 0.07 | 9.74 | -0.62 | -9.00 | 20.31 | 267126
-1.50 | 0.08 | 9.73 | -0.62 | -9.00 | 20.31 | 267151
-1.51 | 0.09 | 9.70 | -0.62 | -9.00 | 20.31 | 267174
-1.53 | 0.03 | 9.69 | -0.62 | -9.00 | 20.31 | 267200
-1.52 | 0.00 | 9.68 | -0.62 | -9.00 | 20.25 | 267223
-1.57 | 0.25 | 9.83 | -0.69 | -9.00 | 20.25 | 267247
-1.64 | -0.01 | 9.70 | -0.69 | -9.00 | 20.31 | 267274
-1.75 | 0.07 | 9.65 | -0.62 | -9.00 | 20.31 | 267299
-1.89 | 0.18 | 9.71 | -0.62 | -9.06 | 20.37 | 267323
-1.96 | 0.02 | 9.85 | -0.62 | -9.13 | 20.37 | 267347
-1.92 | 0.09 | 9.82 | -0.56 | -9.19 | 20.37 | 267369
-1.68 | 0.03 | 9.54 | -0.56 | -9.19 | 20.44 | 267393
-1.47 | 0.07 | 9.70 | -0.56 | -9.19 | 20.44 | 267418
-1.40 | 0.12 | 9.65 | -0.56 | -9.19 | 20.37 | 267443
-1.33 | 0.04 | 9.68 | -0.56 | -9.19 | 20.31 | 267465
-1.32 | -0.04 | 9.73 | -0.62 | -9.13 | 20.25 | 267494
-1.38 | -0.28 | 9.91 | -0.56 | -9.13 | 20.19 | 267516
-1.28 | -0.28 | 9.68 | -0.50 | -9.13 | 20.12 | 267541
-1.48 | -0.24 | 9.59 | -0.37 | -9.13 | 19.94 | 267564
-1.53 | -0.57 | 9.48 | -0.44 | -9.13 | 19.81 | 267588
-1.43 | -0.47 | 9.15 | -0.37 | -9.19 | 19.62 | 267610
-1.52 | -0.11 | 9.79 | -0.25 | -9.25 | 19.19 | 267635
-1.57 | 0.50 | 9.21 | -0.13 | -9.31 | 18.94 | 267657
-1.89 | 0.84 | 10.27 | 0.00 | -9.38 | 18.62 | 267683
-1.93 | 0.44 | 8.96 | 0.00 | -9.38 | 18.37 | 267706
-1.90 | 0.74 | 9.52 | 0.00 | -9.38 | 18.25 | 267735
-1.71 | 0.39 | 9.62 | -0.13 | -9.44 | 18.25 | 267758
-1.54 | 0.33 | 9.37 | -0.19 | -9.38 | 18.31 | 267784
-1.50 | 0.13 | 9.56 | -0.31 | -9.31 | 18.44 | 267807
-1.34 | -0.02 | 8.85 | -0.50 | -9.25 | 18.56 | 267832
-1.37 | 0.02 | 9.37 | -0.69 | -9.13 | 18.81 | 267856
-1.73 | 0.00 | 11.26 | -0.75 | -9.13 | 18.94 | 267881
-1.42 | 0.36 | 9.99 | -0.62 | -9.13 | 19.06 | 267906
-1.20 | 0.28 | 9.15 | -0.56 | -9.19 | 19.12 | 267929
-1.29 | -0.30 | 10.47 | -0.44 | -9.25 | 19.06 | 267957
-1.26 | -0.47 | 8.63 | -0.50 | -9.25 | 19.06 | 267981
-1.46 | 0.04 | 9.96 | -0.50 | -9.25 | 19.00 | 268006
-1.64 | 0.24 | 10.30 | -0.62 | -9.19 | 19.00 | 268030
-1.23 | 0.55 | 10.09 | -0.62 | -9.19 | 19.12 | 268056
-1.07 | 0.15 | 9.53 | -0.62 | -9.19 | 19.12 | 268079
-1.54 | 0.32 | 9.69 | -0.56 | -9.19 | 19.19 | 268105
-1.70 | 0.13 | 9.61 | -0.50 | -9.25 | 19.19 | 268128
-1.76 | -0.01 | 10.01 | -0.37 | -9.25 | 19.19 | 268153
-2.22 | 0.45 | 10.36 | -0.31 | -9.31 | 19.25 | 268176
-2.02 | 0.39 | 8.08 | -0.13 | -9.38 | 19.37 | 268206
-2.32 | -0.05 | 8.63 | -0.06 | -9.38 | 19.94 | 268229
-2.32 | -0.03 | 9.22 | -0.06 | -9.38 | 20.06 | 268254
-2.46 | 0.83 | 8.75 | -0.06 | -9.38 | 20.69 | 268277
-2.53 | 0.67 | 9.98 | -0.13 | -9.31 | 21.00 | 268300
-1.79 | 0.02 | 9.06 | -0.19 | -9.25 | 21.62 | 268323
-1.51 | -0.48 | 8.63 | -0.37 | -9.19 | 22.00 | 268348
-1.01 | -1.13 | 10.47 | -0.44 | -9.13 | 22.69 | 268371
-1.04 | -0.40 | 10.80 | -0.44 | -9.13 | 22.81 | 268396
-1.30 | -0.44 | 9.22 | -0.44 | -9.13 | 23.06 | 268423
-1.69 | -0.20 | 9.85 | -0.44 | -9.13 | 23.00 | 268448
-1.68 | 0.17 | 9.90 | -0.44 | -9.13 | 23.06 | 268471
-1.66 | 0.27 | 9.59 | -0.44 | -9.13 | 23.06 | 268497
-1.73 | 0.37 | 9.77 | -0.44 | -9.13 | 23.31 | 268519
-2.04 | -0.09 | 9.75 | -0.44 | -9.13 | 23.25 | 268543
-2.03 | -0.03 | 9.74 | -0.44 | -9.13 | 23.25 | 268567
-1.90 | 0.15 | 9.78 | -0.44 | -9.13 | 23.31 | 268591
-1.75 | 0.03 | 9.70 | -0.44 | -9.19 | 23.31 | 268613
-1.72 | 0.01 | 9.73 | -0.44 | -9.19 | 23.50 | 268642
-1.64 | 0.15 | 9.71 | -0.44 | -9.19 | 23.50 | 268664
-1.65 | 0.05 | 9.70 | -0.44 | -9.19 | 23.81 | 268690
-1.74 | 0.15 | 9.70 | -0.44 | -9.19 | 23.81 | 268713
-1.84 | 0.03 | 9.76 | -0.44 | -9.25 | 24.06 | 268738
-1.75 | 0.03 | 9.72 | -0.44 | -9.25 | 24.06 | 268762
-1.73 | 0.16 | 9.74 | -0.44 | -9.25 | 24.12 | 268785
-1.67 | 0.28 | 9.75 | -0.44 | -9.25 | 24.12 | 268811
-1.43 | 0.01 | 9.68 | -0.44 | -9.25 | 24.31 | 268833
-1.42 | -0.18 | 9.73 | -0.44 | -9.25 | 24.37 | 268859
-1.43 | 0.03 | 9.69 | -0.44 | -9.25 | 24.50 | 268887
-1.45 | 0.17 | 9.72 | -0.44 | -9.25 | 24.50 | 268912
-1.43 | 0.03 | 9.75 | -0.44 | -9.25 | 24.62 | 268935
-1.38 | 0.13 | 9.61 | -0.44 | -9.25 | 24.62 | 268960
-1.35 | 0.13 | 10.16 | -0.44 | -9.19 | 24.75 | 268984
-1.42 | 0.04 | 9.96 | -0.44 | -9.19 | 24.75 | 269008
-1.56 | 0.13 | 9.73 | -0.44 | -9.19 | 24.87 | 269033
-1.72 | 0.05 | 9.65 | -0.44 | -9.19 | 24.87 | 269055
-1.85 | 0.07 | 9.81 | -0.44 | -9.19 | 24.87 | 269080
-1.80 | 0.07 | 9.75 | -0.44 | -9.25 | 24.87 | 269109
-1.65 | 0.02 | 9.69 | -0.44 | -9.25 | 24.94 | 269134
-1.44 | 0.08 | 9.75 | -0.44 | -9.25 | 24.94 | 269158
-1.57 | 0.16 | 9.74 | -0.44 | -9.25 | 25.00 | 269183
-1.95 | 0.10 | 9.73 | -0.44 | -9.25 | 25.00 | 269217
-2.01 | -0.01 | 9.69 | -0.44 | -9.25 | 25.06 | 269243
-1.73 | -0.05 | 9.73 | -0.44 | -9.25 | 25.06 | 269266
-1.21 | 0.13 | 9.45 | -0.44 | -9.25 | 25.19 | 269292
-0.96 | 0.14 | 10.23 | -0.44 | -9.25 | 25.12 | 269316
-0.92 | 0.10 | 9.93 | -0.44 | -9.25 | 25.19 | 269341
-0.96 | 0.33 | 9.74 | -0.44 | -9.19 | 25.19 | 269368
-1.02 | 0.16 | 9.94 | -0.50 | -9.06 | 25.31 | 269393
-0.97 | 0.09 | 9.83 | -0.50 | -8.88 | 25.25 | 269416
-0.89 | 0.13 | 9.29 | -0.50 | -8.75 | 25.31 | 269441
-0.74 | 0.07 | 9.51 | -0.50 | -8.50 | 25.31 | 269466
-0.85 | 0.47 | 9.24 | -0.50 | -8.50 | 25.62 | 269490
-1.14 | -0.11 | 10.95 | -0.50 | -8.50 | 25.62 | 269515
-0.81 | 0.04 | 8.57 | -0.50 | -8.50 | 25.62 | 269539
-0.84 | 0.28 | 10.35 | -0.50 | -8.50 | 25.62 | 269565
-0.74 | 0.44 | 10.13 | -0.50 | -8.50 | 25.81 | 269595
-0.69 | 0.29 | 10.92 | -0.50 | -8.44 | 25.87 | 269618
-0.92 | 0.26 | 13.66 | -0.44 | -8.44 | 26.31 | 269644
-1.14 | -0.03 | 10.05 | -0.50 | -8.50 | 26.31 | 269668
-1.03 | -0.15 | 9.63 | -0.50 | -8.50 | 26.69 | 269693
-0.56 | -0.21 | 6.46 | -0.56 | -8.56 | 26.62 | 269717
-0.57 | 0.77 | 6.38 | -0.50 | -8.56 | 27.06 | 269741
-0.60 | 0.27 | 10.51 | -0.50 | -8.56 | 27.06 | 269767
-0.49 | 0.65 | 10.29 | -0.50 | -8.50 | 27.69 | 269790
-1.04 | 0.19 | 13.89 | -0.50 | -8.56 | 27.69 | 269818
-0.36 | -0.40 | 12.52 | -0.56 | -8.56 | 27.69 | 269843
-0.53 | 1.17 | 9.63 | -0.62 | -8.56 | 27.62 | 269867
-0.18 | 0.53 | 8.56 | -0.62 | -8.56 | 27.62 | 269891
-0.93 | 0.25 | 13.54 | -0.69 | -8.50 | 27.56 | 269917
-1.02 | 0.83 | 11.59 | -0.62 | -8.50 | 27.50 | 269940
-0.03 | -0.58 | 9.27 | -0.69 | -8.50 | 27.50 | 269966
-0.64 | 0.05 | 8.61 | -0.69 | -8.44 | 27.37 | 269989
-1.21 | 0.29 | 13.02 | -0.75 | -8.44 | 27.37 | 270013
-0.85 | 0.07 | 1.97 | -0.75 | -8.31 | 27.25 | 270037
0.31 | 0.01 | 9.77 | -0.81 | -8.25 | 27.12 | 270067
-1.24 | 0.36 | 19.03 | -0.94 | -8.13 | 27.12 | 270091
-0.19 | 0.49 | 10.52 | -0.75 | -8.13 | 27.00 | 270116
-1.02 | 0.15 | 8.64 | -1.00 | -8.06 | 26.94 | 270140
-0.79 | 0.50 | 3.93 | -0.88 | -8.06 | 26.94 | 270164
-1.23 | -0.07 | 15.92 | -1.00 | -8.06 | 27.00 | 270186
-2.31 | 1.55 | 19.20 | -1.00 | -8.19 | 26.94 | 270210
0.06 | -0.75 | 9.15 | -1.06 | -8.25 | 26.81 | 270233
-1.57 | 0.21 | -2.32 | -1.06 | -8.38 | 26.62 | 270259
-1.93 | -0.16 | 16.01 | -1.06 | -8.50 | 26.56 | 270285
-2.81 | 0.28 | 12.14 | -1.06 | -8.56 | 26.56 | 270310
0.27 | 0.43 | 8.02 | -1.06 | -8.63 | 26.56 | 270332
-1.94 | 1.52 | 15.87 | -1.00 | -8.75 | 26.50 | 270358
0.25 | -1.23 | 0.89 | -1.00 | -8.75 | 26.31 | 270381
-2.86 | 1.07 | 17.74 | -1.00 | -8.81 | 26.19 | 270405
-2.05 | -0.19 | 11.71 | -1.12 | -8.75 | 26.12 | 270427
-1.03 | 0.27 | 8.25 | -1.12 | -8.69 | 26.00 | 270452
-0.72 | 1.24 | 8.25 | -1.12 | -8.75 | 25.94 | 270474
-1.06 | 0.37 | 7.52 | -1.37 | -8.88 | 25.81 | 270498
-0.51 | 0.38 | 8.03 | -1.19 | -9.00 | 25.75 | 270522
0.35 | -1.24 | -1.20 | -1.37 | -8.94 | 25.69 | 270547
-0.36 | -0.12 | -8.44 | -1.50 | -9.13 | 25.50 | 270572
-0.55 | -1.21 | 15.13 | -1.56 | -9.06 | 25.37 | 270595
-0.75 | 0.00 | 1.40 | -1.56 | -9.00 | 25.25 | 270621
-2.21 | 0.35 | 21.85 | -1.69 | -9.00 | 25.19 | 270644
-0.69 | 0.75 | 3.14 | -1.56 | -9.00 | 25.12 | 270670
-1.62 | -0.39 | 14.55 | -1.75 | -8.81 | 25.06 | 270693
-0.92 | 0.22 | 7.23 | -1.69 | -8.69 | 24.94 | 270717
-1.13 | -0.05 | -3.39 | -1.81 | -8.63 | 24.75 | 270745
-0.62 | 0.43 | 8.79 | -1.81 | -8.56 | 24.69 | 270771
-0.62 | 1.08 | 6.97 | -1.75 | -8.50 | 24.50 | 270794
0.23 | 1.26 | 11.60 | -1.75 | -8.38 | 24.37 | 270819
-0.28 | 0.24 | 7.81 | -1.81 | -8.44 | 24.12 | 270843
-1.10 | 0.38 | 7.24 | -1.81 | -8.44 | 24.00 | 270866
-0.75 | 0.00 | 10.86 | -1.87 | -8.44 | 23.94 | 270888
-1.28 | 0.11 | 10.18 | -1.75 | -8.31 | 23.81 | 270913
-0.90 | 0.45 | 7.20 | -1.81 | -8.31 | 23.69 | 270936
1.07 | 0.86 | 0.32 | -1.75 | -8.44 | 23.56 | 270964
-1.62 | 0.57 | 16.12 | -1.81 | -8.44 | 23.44 | 270986
-2.05 | 0.67 | 4.61 | -1.75 | -8.63 | 23.25 | 271012
-1.65 | -0.07 | 11.92 | -1.81 | -8.75 | 23.06 | 271035
-0.40 | -0.38 | 7.17 | -1.81 | -8.81 | 22.94 | 271059
-1.40 | 0.62 | 4.98 | -1.75 | -8.75 | 22.81 | 271082
-2.16 | -0.51 | 5.84 | -1.94 | -8.63 | 22.69 | 271106
-0.08 | 1.07 | 9.62 | -1.75 | -8.56 | 22.62 | 271128
-0.55 | -0.71 | 1.62 | -1.87 | -8.50 | 22.50 | 271154
-0.14 | 0.93 | 3.62 | -1.87 | -8.56 | 22.37 | 271177
-0.14 | 0.49 | 14.45 | -2.00 | -8.69 | 22.19 | 271206
-0.72 | 0.53 | 15.50 | -2.00 | -8.81 | 22.06 | 271228
-0.83 | 0.25 | 6.31 | -2.12 | -9.00 | 21.94 | 271254
-0.20 | -0.27 | 4.82 | -2.25 | -9.25 | 21.81 | 271278
-2.11 | 0.66 | 9.97 | -2.06 | -9.38 | 21.62 | 271303
-0.36 | 0.42 | 6.77 | -2.06 | -9.75 | 21.31 | 271327
-0.59 | -0.42 | 3.02 | -2.12 | -10.00 | 21.12 | 271351
-0.96 | 1.05 | 12.38 | -2.19 | -10.06 | 20.94 | 271376
-2.44 | -0.22 | 8.18 | -2.31 | -10.13 | 20.81 | 271400
-1.28 | 0.00 | 13.92 | -2.50 | -10.00 | 20.56 | 271428
-1.50 | 0.99 | 10.29 | -2.50 | -9.88 | 20.44 | 271452
-3.05 | 1.35 | 14.00 | -2.31 | -9.69 | 20.19 | 271477
0.00 | -0.68 | -0.58 | -2.44 | -9.56 | 20.06 | 271500
-1.29 | 1.39 | 7.11 | -2.37 | -9.56 | 19.87 | 271526
-0.54 | 1.24 | 6.64 | -2.50 | -9.50 | 19.69 | 271549
-0.34 | -0.12 | 3.96 | -2.50 | -9.44 | 19.50 | 271575
0.61 | 1.05 | 8.42 | -2.69 | -9.38 | 19.31 | 271598
-1.18 | 1.00 | 18.58 | -2.81 | -9.38 | 19.19 | 271622
-4.29 | 0.82 | 18.78 | -3.12 | -9.44 | 19.00 | 271650
-0.51 | 1.82 | 1.92 | -3.31 | -9.69 | 18.87 | 271676
-1.43 | 0.39 | 13.21 | -3.50 | -9.88 | 18.62 | 271699
-3.77 | 1.43 | 6.79 | -3.50 | -10.13 | 18.44 | 271723
-2.11 | 2.74 | -0.13 | -3.44 | -10.38 | 18.19 | 271746
1.24 | 0.43 | 2.69 | -3.31 | -10.75 | 18.00 | 271769
-1.71 | 0.46 | 4.65 | -3.37 | -11.06 | 17.87 | 271792
-1.78 | 0.02 | 3.84 | -3.62 | -11.06 | 17.81 | 271818
-0.22 | -3.97 | -6.34 | -3.87 | -10.31 | 17.50 | 271841
-1.35 | 3.09 | 8.06 | -3.50 | -8.75 | 17.25 | 271866
-0.68 | 0.93 | 2.46 | -4.06 | -7.81 | 16.87 | 271892
-0.99 | 3.98 | 19.96 | -3.87 | -6.69 | 16.62 | 271918
-2.97 | -0.84 | 4.22 | -4.31 | -5.19 | 16.25 | 271940
-0.71 | 3.99 | -9.76 | -4.12 | -4.00 | 15.94 | 271965
-1.75 | -3.32 | 0.00 | -4.25 | -3.06 | 15.75 | 271987
-4.19 | -1.26 | 14.97 | -2.56 | -2.56 | 15.38 | 272011
-0.58 | -1.81 | -10.46 | -3.06 | -2.31 | 15.13 | 272034
-4.05 | -0.02 | 18.81 | -3.19 | -2.06 | 14.88 | 272059
-3.62 | -1.56 | -6.65 | -3.12 | -1.87 | 14.63 | 272082
0.34 | 1.50 | 9.43 | -2.75 | -1.81 | 14.19 | 272111
0.36 | 2.94 | 7.83 | -2.50 | -1.87 | 13.81 | 272134
-1.36 | -1.11 | 5.75 | -2.69 | -1.81 | 13.44 | 272159
-6.49 | 1.20 | -2.41 | -2.94 | -2.06 | 12.88 | 272183
2.25 | -0.61 | -7.08 | -2.87 | -2.00 | 12.19 | 272221
-0.86 | -1.55 | -4.33 | -2.75 | -1.81 | 11.81 | 272244
-1.76 | -0.60 | -5.92 | -2.75 | -1.75 | 11.44 | 272270
0.06 | 1.25 | -3.50 | -2.81 | -1.62 | 11.06 | 272292
-0.03 | 0.24 | -1.77 | -2.94 | -1.50 | 10.75 | 272316
-1.51 | 2.51 | 1.17 | -2.81 | -1.44 | 10.44 | 272343
-1.33 | -1.85 | -0.55 | -2.75 | -1.37 | 10.19 | 272367
-1.19 | 1.18 | 1.54 | -2.81 | -1.44 | 9.94 | 272390
-2.60 | -1.48 | 1.66 | -2.62 | -1.31 | 9.56 | 272414
-1.92 | 1.18 | 10.10 | -2.81 | -1.37 | 9.25 | 272436
-1.61 | 0.71 | 3.41 | -2.69 | -1.50 | 8.75 | 272462
-1.29 | 3.56 | 12.10 | -2.81 | -1.37 | 8.31 | 272485
-1.71 | -1.60 | 2.80 | -2.87 | -1.31 | 7.94 | 272511
-1.05 | 0.72 | 2.53 | -2.94 | -1.19 | 7.25 | 272535
0.07 | 0.41 | -0.39 | -2.87 | -1.25 | 6.87 | 272560
1.12 | 0.15 | 2.96 | -3.12 | -1.19 | 6.31 | 272588
-0.74 | 0.64 | 3.23 | -3.25 | -1.19 | 5.75 | 272614
-7.04 | -0.10 | 7.47 | -3.12 | -1.12 | 5.31 | 272637
0.05 | 0.47 | -0.49 | -3.00 | -1.12 | 4.81 | 272663
0.05 | -1.39 | -7.42 | -3.00 | -1.00 | 4.25 | 272687
1.58 | 1.63 | 2.95 | -2.81 | -0.94 | 3.94 | 272713
0.21 | -0.29 | -4.47 | -2.87 | -0.94 | 3.50 | 272737
0.11 | -0.79 | -4.64 | -2.87 | -0.81 | 3.19 | 272763
-1.45 | 0.61 | 8.11 | -2.87 | -0.81 | 2.81 | 272787
-0.11 | 0.56 | -1.45 | -2.87 | -0.75 | 2.37 | 272816
1.61 | 0.33 | -8.58 | -3.00 | -0.88 | 2.19 | 272839
0.20 | -0.20 | -1.61 | -2.75 | -0.69 | 1.87 | 272865
0.42 | 0.11 | -12.57 | -2.81 | -0.75 | 1.62 | 272888
-1.25 | 0.49 | 6.83 | -2.81 | -0.69 | 1.44 | 272914
-1.57 | 2.67 | 19.79 | -2.87 | -0.81 | 1.00 | 272938
-2.42 | 1.12 | 8.05 | -2.75 | -0.81 | 0.75 | 272965
0.44 | 1.55 | 10.46 | -2.87 | -0.81 | 0.44 | 272989
-0.20 | -0.32 | 9.94 | -2.87 | -0.81 | 0.25 | 273015
-0.62 | 2.01 | 15.42 | -2.94 | -0.75 | 0.00 | 273039
0.60 | 0.77 | 1.58 | -2.87 | -0.69 | 359.69 | 273068
-0.49 | 0.06 | 4.67 | -2.94 | -0.75 | 359.50 | 273091
-1.76 | 0.67 | 1.70 | -2.81 | -0.69 | 359.25 | 273117
1.96 | -0.28 | 3.25 | -2.94 | -0.69 | 359.06 | 273140
0.03 | 1.01 | 11.95 | -2.81 | -0.62 | 358.94 | 273166
1.31 | 1.40 | 3.92 | -2.87 | -0.62 | 358.69 | 273190
-0.65 | 2.68 | 9.84 | -2.75 | -0.56 | 358.56 | 273216
-3.77 | -0.15 | -4.30 | -2.94 | -0.62 | 358.37 | 273240
-0.96 | 1.09 | -3.25 | -2.81 | -0.62 | 358.25 | 273266
-0.86 | 0.88 | 6.12 | -2.94 | -0.62 | 358.00 | 273293
-1.11 | 0.57 | 7.01 | -2.87 | -0.62 | 357.87 | 273318
-1.56 | -1.25 | -1.18 | -2.87 | -0.69 | 357.75 | 273341
-1.46 | -1.73 | 9.61 | -2.94 | -0.62 | 357.69 | 273368
-1.84 | -0.44 | 11.79 | -2.94 | -0.75 | 357.50 | 273391
-1.86 | -2.06 | 2.89 | -2.94 | -0.69 | 357.37 | 273417
-0.47 | 1.11 | 2.49 | -2.94 | -0.75 | 357.19 | 273441
-2.78 | 0.74 | 10.04 | -2.87 | -0.75 | 357.06 | 273467
-1.79 | -0.40 | 5.34 | -2.94 | -0.81 | 357.00 | 273491
-1.06 | 0.24 | -1.50 | -2.94 | -0.81 | 356.94 | 273521
